label,itensidade,simetria
8,98.71764705882353,78.01176470588236
2,91.40392156862745,77.30980392156863
0,115.89803921568627,30.19607843137255
6,103.80392156862744,61.68627450980392
3,159.8392156862745,80.27843137254902
1,41.082352941176474,35.30196078431373
1,40.83529411764706,18.419607843137253
1,74.40392156862745,55.12549019607843
0,123.37254901960785,52.08627450980392
2,134.3607843137255,69.76470588235294
5,107.83921568627451,71.65098039215687
6,141.23529411764707,82.52941176470588
0,103.87450980392157,42.59607843137255
8,132.38039215686274,58.88235294117647
6,129.28627450980392,77.67058823529412
0,158.28627450980392,64.99215686274509
0,124.87450980392157,62.92156862745098
7,96.92549019607843,66.58823529411765
9,74.38823529411765,50.01176470588236
6,107.7764705882353,53.49411764705882
9,75.95686274509804,43.35294117647059
3,86.77254901960784,57.227450980392156
0,112.90588235294118,63.04705882352941
0,191.89803921568628,55.52156862745098
6,95.44705882352942,45.53333333333333
4,210.2627450980392,80.9843137254902
7,116.92156862745098,67.56470588235294
2,70.4078431372549,52.752941176470586
1,46.07058823529412,24.59607843137255
9,118.97254901960784,46.996078431372545
2,103.18039215686275,60.811764705882354
8,100.05490196078432,42.53333333333333
9,83.2156862745098,44.73725490196078
9,121.61960784313726,81.93333333333334
2,130.01960784313727,84.1686274509804
7,63.49411764705882,49.96470588235294
4,107.02352941176471,34.490196078431374
2,116.13333333333334,95.91372549019607
3,80.6,57.13333333333333
6,105.25882352941177,60.21568627450981
8,127.16078431372549,51.62352941176471
7,71.2156862745098,50.25098039215686
0,125.99215686274509,62.188235294117646
9,120.78823529411764,57.31372549019608
2,122.17254901960784,89.6470588235294
7,81.03529411764706,57.1921568627451
9,99.63921568627451,52.84705882352941
0,195.07450980392156,48.29803921568627
5,82.7607843137255,59.45882352941177
4,115.68627450980392,71.43529411764706
5,108.45882352941176,77.02352941176471
8,145.87450980392157,58.87843137254902
4,84.70588235294117,54.97254901960784
3,114.08235294117647,52.02745098039216
1,59.54117647058823,16.50588235294118
7,94.83921568627451,59.76470588235294
8,125.29803921568627,90.16078431372549
9,114.78039215686275,60.26274509803922
7,83.66274509803921,64.84705882352941
0,142.8156862745098,101.88235294117646
6,65.69019607843137,47.69803921568627
5,145.17254901960786,95.72941176470589
6,111.88627450980393,58.1921568627451
2,146.13725490196077,71.83921568627451
2,103.76862745098039,69.10980392156863
0,159.85098039215686,47.937254901960785
7,135.76470588235293,83.28627450980392
2,75.6156862745098,41.62352941176471
6,78.74509803921569,53.89019607843137
3,129.75294117647059,46.694117647058825
2,117.50980392156863,87.47843137254903
5,69.12156862745098,43.16078431372549
6,98.5764705882353,53.180392156862744
1,30.43921568627451,17.905882352941177
9,76.17254901960784,53.15294117647059
0,140.50196078431372,93.2
4,51.13725490196079,39.01960784313726
4,119.33333333333333,70.0
3,138.16470588235293,28.384313725490195
1,70.91764705882353,57.207843137254905
5,71.65098039215687,51.831372549019605
4,85.7607843137255,64.03529411764706
9,126.09019607843138,63.47843137254902
7,92.94901960784314,70.43137254901961
3,129.42352941176472,79.07843137254902
5,64.63529411764706,48.0
3,145.2941176470588,72.73725490196078
7,75.91764705882353,53.07058823529412
3,88.25882352941177,50.745098039215684
8,107.30588235294118,71.7607843137255
6,131.95686274509805,71.88627450980393
2,113.13333333333334,90.62352941176471
4,97.83529411764705,67.09803921568627
6,138.7450980392157,83.83529411764705
1,53.03529411764706,16.501960784313727
1,48.55294117647059,39.470588235294116
4,88.90196078431373,66.09411764705882
0,110.68235294117648,85.04313725490196
6,82.37647058823529,52.93333333333333
7,84.36470588235294,58.63921568627451
2,145.69411764705882,74.4078431372549
8,120.69803921568628,74.64313725490196
0,173.12549019607843,95.08627450980393
2,124.70196078431373,84.92156862745098
8,144.75686274509803,95.76862745098039
6,49.286274509803924,36.588235294117645
4,95.4235294117647,38.38039215686275
8,91.90196078431373,53.792156862745095
6,96.30196078431372,64.44313725490196
4,77.3529411764706,46.568627450980394
1,36.65098039215686,4.47843137254902
8,132.87843137254902,37.576470588235296
5,86.30196078431372,51.78431372549019
4,108.6,50.46666666666667
9,49.92941176470588,29.435294117647057
4,114.07058823529412,76.87843137254902
2,90.04313725490196,61.90196078431372
5,106.40392156862745,58.12156862745098
2,130.97254901960784,66.4078431372549
9,66.02745098039216,37.28235294117647
8,84.97254901960784,60.03137254901961
9,72.60392156862746,44.44705882352941
5,143.12549019607843,95.58039215686274
4,64.0,51.325490196078434
4,100.71764705882353,59.76078431372549
6,114.49411764705883,66.62745098039215
4,83.36470588235294,55.09803921568628
8,97.82745098039216,45.5843137254902
1,69.43529411764706,35.56078431372549
5,149.2980392156863,55.73725490196078
8,110.53333333333333,75.01960784313725
9,73.02352941176471,52.42745098039216
9,136.09803921568627,44.333333333333336
3,89.56862745098039,73.27058823529411
2,88.07058823529412,60.03137254901961
8,75.95686274509804,48.95294117647059
2,128.54117647058823,67.96078431372548
2,78.58823529411765,66.7921568627451
7,120.8,75.2078431372549
2,140.6392156862745,89.8
4,75.66666666666667,45.549019607843135
1,40.55294117647059,35.24313725490196
9,68.68235294117648,53.10588235294118
3,68.21176470588236,12.792156862745099
2,122.6078431372549,104.89019607843137
2,70.34117647058824,55.21176470588235
9,146.10980392156864,44.53333333333333
2,173.84313725490196,106.18039215686275
7,69.99607843137255,48.70196078431373
2,125.23529411764706,97.91764705882353
1,52.08627450980392,45.90588235294118
3,85.71764705882353,41.92941176470588
4,90.50980392156863,53.576470588235296
9,111.14117647058823,65.05490196078432
1,51.54117647058823,41.8156862745098
8,116.9843137254902,67.87843137254902
2,145.39607843137256,91.14509803921568
4,116.63921568627451,46.67058823529412
1,46.674509803921566,40.36862745098039
3,116.32156862745099,66.8
7,72.74509803921569,37.05882352941177
4,134.82745098039214,66.71764705882353
1,106.09411764705882,67.2
1,48.40392156862745,13.24313725490196
5,88.75294117647059,70.7843137254902
6,231.0235294117647,79.0
9,90.92941176470588,37.20392156862745
0,102.70980392156862,65.16470588235295
5,74.77254901960784,55.61960784313725
7,91.24705882352941,59.84313725490196
6,129.89803921568628,41.79607843137255
8,179.95294117647057,55.984313725490196
2,102.06274509803922,57.21568627450981
7,91.90588235294118,59.2
8,128.7921568627451,76.52549019607844
8,109.95686274509804,68.37254901960785
2,149.02745098039216,112.72156862745098
8,107.41568627450981,35.0
8,106.75686274509803,56.294117647058826
9,130.46274509803922,74.7921568627451
1,60.129411764705885,47.101960784313725
2,111.2078431372549,64.54901960784314
5,114.49019607843137,81.28235294117647
5,127.12549019607843,85.56470588235294
1,48.27843137254902,7.015686274509804
8,103.05882352941177,82.34509803921569
1,29.149019607843137,9.258823529411766
5,164.30980392156863,81.25098039215686
8,166.79607843137254,76.85882352941177
9,115.7921568627451,75.50980392156863
2,129.84313725490196,79.96078431372548
3,139.8392156862745,58.03529411764706
0,108.78039215686275,21.768627450980393
5,84.04705882352941,52.63529411764706
1,43.61960784313725,38.12156862745098
0,117.98823529411764,72.30196078431372
5,79.44313725490196,61.75686274509804
4,126.14117647058823,76.86274509803921
1,106.09019607843138,34.003921568627455
6,140.21960784313725,70.12549019607843
8,90.23137254901961,53.16470588235294
0,124.1686274509804,32.72549019607843
4,179.4156862745098,82.09803921568627
9,115.56078431372549,54.53333333333333
0,208.70980392156864,95.57254901960785
0,75.10196078431373,39.345098039215685
5,132.7764705882353,90.7607843137255
2,137.7019607843137,85.83529411764705
3,74.11372549019607,43.305882352941175
4,88.20392156862745,30.525490196078433
3,79.75294117647059,60.615686274509805
9,125.84705882352941,68.88235294117646
2,75.75294117647059,56.1843137254902
3,124.6078431372549,90.2156862745098
6,98.54509803921569,62.02745098039216
5,65.33725490196079,46.87450980392157
2,72.94901960784314,34.19607843137255
7,118.6,60.082352941176474
4,128.4392156862745,80.4
2,125.92156862745098,56.59607843137255
4,95.94509803921568,59.043137254901964
2,124.63529411764706,101.01176470588236
7,114.15686274509804,73.39607843137254
1,78.09019607843138,24.301960784313724
0,172.11764705882354,91.73333333333333
4,130.72941176470587,72.21960784313725
1,36.30196078431373,30.623529411764707
6,139.98823529411766,66.04313725490196
9,103.10588235294118,66.64313725490196
3,94.37254901960785,74.95294117647059
2,102.68235294117648,49.27843137254902
0,98.55294117647058,66.50588235294117
6,162.2549019607843,71.06274509803922
3,97.65882352941176,71.86274509803921
6,107.89411764705882,57.65098039215686
7,66.6156862745098,52.39607843137255
3,89.60392156862746,48.898039215686275
8,140.89803921568628,69.29803921568627
1,46.07058823529412,41.1764705882353
7,133.86274509803923,93.91764705882353
9,84.08627450980393,59.46666666666667
8,75.76862745098039,46.09803921568628
1,103.32549019607843,35.86666666666667
2,116.20392156862745,71.01176470588236
3,110.10196078431373,52.8156862745098
6,115.56470588235294,76.63921568627451
5,42.819607843137256,33.32156862745098
0,172.64313725490197,84.63529411764706
8,160.1921568627451,30.6
6,119.04313725490196,62.0
1,70.78039215686275,57.21176470588235
6,136.17254901960786,74.48627450980392
0,202.54509803921567,74.33333333333333
2,159.6078431372549,78.43137254901961
8,137.85882352941175,63.34117647058824
0,146.2156862745098,64.90588235294118
8,150.67843137254903,91.74509803921569
9,87.67843137254901,25.819607843137256
1,44.101960784313725,38.266666666666666
4,79.05098039215686,35.129411764705885
8,122.16078431372549,63.83921568627451
4,127.21176470588236,62.38823529411765
4,95.6470588235294,45.15294117647059
5,69.93725490196078,58.32156862745098
1,43.38823529411765,22.4
8,196.50196078431372,99.99215686274509
7,146.05490196078432,97.34901960784313
7,96.53725490196078,62.63921568627451
0,128.07450980392156,76.08235294117647
6,83.17647058823529,52.13333333333333
4,101.07843137254902,61.51764705882353
6,85.94901960784314,45.14901960784314
5,102.29411764705883,74.43529411764706
7,140.9294117647059,80.81176470588235
4,92.34117647058824,39.36078431372549
3,158.30588235294118,71.2392156862745
8,104.77254901960784,62.26274509803922
8,147.3372549019608,94.95294117647059
0,76.56470588235294,43.96078431372549
9,56.08627450980392,35.92941176470588
7,114.55686274509804,57.1764705882353
7,195.61176470588236,68.42745098039215
9,127.79607843137255,71.52941176470588
8,189.54901960784315,86.62352941176471
2,88.32156862745099,65.01960784313725
1,48.09803921568628,38.819607843137256
5,67.14117647058823,47.64313725490196
1,50.53333333333333,44.03921568627451
9,77.42745098039215,42.61176470588235
8,136.83137254901962,89.52941176470588
6,97.45490196078431,50.09803921568628
4,79.30980392156863,31.49019607843137
7,124.89411764705882,84.31372549019608
5,69.34901960784313,50.831372549019605
3,75.6078431372549,51.71764705882353
1,91.1921568627451,76.58823529411765
5,97.56862745098039,75.66274509803921
7,85.6470588235294,42.08627450980392
1,46.819607843137256,40.294117647058826
8,113.31764705882352,67.1843137254902
3,48.45490196078431,23.474509803921567
1,55.90588235294118,3.6784313725490194
7,73.6156862745098,55.615686274509805
1,59.10588235294118,46.76862745098039
1,95.19607843137256,17.43921568627451
6,165.61960784313726,120.6156862745098
4,147.28627450980392,75.05882352941177
3,151.99607843137255,99.0156862745098
8,115.58431372549019,76.87843137254902
3,164.44313725490196,81.23529411764706
2,84.33333333333333,54.050980392156866
8,101.3921568627451,62.67843137254902
9,89.50196078431372,45.57254901960784
9,65.32549019607843,42.12549019607843
1,83.00392156862745,66.99607843137255
2,101.89411764705882,47.8156862745098
3,78.38039215686274,35.59607843137255
3,111.41176470588235,53.84313725490196
0,114.12941176470588,86.35686274509804
2,156.47058823529412,97.44313725490196
0,154.29019607843136,53.62352941176471
3,122.6078431372549,84.41176470588235
3,122.87058823529412,64.43137254901961
5,93.55686274509804,64.26274509803922
0,80.8,13.349019607843138
5,101.89803921568627,77.16078431372549
9,109.24705882352941,51.043137254901964
0,82.86666666666666,45.69019607843137
5,134.24705882352941,86.69411764705882
9,53.498039215686276,39.68627450980392
1,56.90588235294118,49.501960784313724
5,71.50588235294117,57.82745098039216
1,40.36078431372549,23.96078431372549
1,71.27450980392157,60.76470588235294
2,158.83529411764707,98.67058823529412
5,108.34509803921569,65.12941176470588
1,79.89019607843137,46.831372549019605
0,84.90588235294118,61.87843137254902
2,194.06666666666666,65.51764705882353
8,72.32941176470588,51.43529411764706
0,92.05882352941177,35.89411764705882
7,96.64313725490196,58.19607843137255
1,58.86274509803921,10.988235294117647
8,69.93725490196078,46.05490196078431
5,92.17254901960784,57.38039215686275
3,105.82745098039216,58.73725490196078
2,128.99607843137255,88.00784313725491
9,113.98823529411764,71.29019607843138
4,139.22745098039215,63.20392156862745
3,156.2980392156863,75.2392156862745
6,123.29019607843138,63.752941176470586
0,104.56470588235294,70.02352941176471
4,103.15686274509804,58.450980392156865
1,46.32156862745098,20.68235294117647
5,93.03137254901961,74.38823529411765
9,76.92156862745098,57.77647058823529
3,88.3529411764706,62.36862745098039
0,142.08627450980393,90.3686274509804
5,93.47058823529412,54.898039215686275
0,109.83529411764705,27.50588235294118
6,80.78039215686275,62.71764705882353
2,80.47058823529412,39.40392156862745
7,65.78823529411764,35.10588235294118
6,89.49411764705883,45.13333333333333
0,143.88235294117646,103.71764705882353
6,102.5764705882353,61.07058823529412
0,174.62745098039215,102.28235294117647
8,124.38039215686274,84.40392156862745
9,102.65882352941176,44.03921568627451
5,93.59607843137255,58.89019607843137
6,85.24313725490197,50.07450980392157
7,47.976470588235294,30.92549019607843
4,120.58823529411765,76.7843137254902
3,166.94509803921568,51.996078431372545
9,102.12156862745098,64.07450980392157
4,71.00392156862745,43.34117647058824
2,118.01960784313725,74.2392156862745
8,77.45490196078431,47.61176470588235
2,146.90588235294118,88.2235294117647
4,99.57254901960785,45.13333333333333
5,80.06274509803922,46.61176470588235
2,105.49411764705883,73.69019607843137
8,116.45098039215686,82.54509803921569
7,100.28627450980392,76.26274509803922
7,78.99215686274509,42.082352941176474
9,124.98823529411764,53.01960784313726
4,56.41960784313726,39.27450980392157
0,129.1450980392157,41.83529411764706
1,56.51764705882353,40.0078431372549
1,63.15294117647059,33.741176470588236
0,169.2941176470588,120.76862745098039
6,101.34901960784313,59.2
6,187.81960784313725,75.82745098039216
9,120.05490196078432,42.219607843137254
5,84.6313725490196,63.0078431372549
2,123.3921568627451,94.41176470588235
7,111.2235294117647,72.3921568627451
7,79.56470588235294,57.015686274509804
8,71.28627450980392,47.27843137254902
5,101.23137254901961,76.0156862745098
8,141.23921568627452,95.78823529411764
3,80.85882352941177,57.53333333333333
6,138.11764705882354,89.12941176470588
2,109.54901960784314,93.53333333333333
0,168.80392156862746,45.17254901960784
7,104.13725490196079,54.50588235294118
8,87.76470588235294,55.898039215686275
2,123.82352941176471,72.54509803921569
6,94.38039215686274,57.462745098039214
9,58.423529411764704,40.917647058823526
8,193.1607843137255,99.79607843137255
4,112.08235294117647,78.27058823529411
9,102.16470588235295,45.03529411764706
4,99.41568627450981,61.94117647058823
1,46.35294117647059,27.223529411764705
8,65.88235294117646,50.549019607843135
4,62.537254901960786,44.89019607843137
0,136.9764705882353,91.47058823529412
7,161.1607843137255,92.08627450980393
7,91.01960784313725,56.792156862745095
3,137.8,82.26274509803922
6,86.00784313725491,61.11372549019608
8,159.70980392156864,75.49019607843137
7,122.81960784313725,78.88235294117646
0,114.62745098039215,26.666666666666668
3,146.1764705882353,55.549019607843135
7,101.58431372549019,77.6078431372549
7,89.05490196078432,69.85490196078432
0,112.49803921568628,71.90980392156862
8,156.86666666666667,79.27450980392157
7,170.49411764705883,89.51372549019608
4,117.05882352941177,70.0156862745098
0,100.56862745098039,79.05490196078432
6,57.87843137254902,41.09411764705882
6,139.67843137254903,78.27450980392157
4,89.89803921568627,52.73725490196078
3,190.65882352941176,126.14117647058823
2,108.86666666666666,76.17647058823529
2,119.65490196078431,67.23137254901961
9,64.41960784313726,31.729411764705883
7,97.35686274509804,63.31764705882353
2,130.36470588235295,96.1686274509804
3,83.17647058823529,59.96862745098039
4,118.09019607843138,80.00392156862745
4,101.81960784313725,55.254901960784316
5,98.31372549019608,69.04313725490196
6,109.11372549019607,74.32941176470588
1,80.97254901960784,67.68627450980392
2,174.78823529411764,82.77254901960784
2,138.74117647058824,93.72941176470589
5,107.75686274509803,77.50588235294117
8,72.11372549019607,53.501960784313724
6,149.30196078431374,87.27058823529411
8,95.07843137254902,52.05882352941177
1,73.98823529411764,60.51372549019608
7,109.09019607843138,84.73725490196078
7,94.85098039215686,58.02745098039216
3,88.2235294117647,33.023529411764706
9,146.62745098039215,47.76470588235294
4,62.79607843137255,39.61960784313725
2,123.51764705882353,60.372549019607845
4,82.50196078431372,47.36470588235294
4,99.65490196078431,74.06274509803922
7,71.6,50.29803921568627
2,144.4470588235294,92.66666666666667
3,107.72941176470589,81.60392156862746
2,125.1686274509804,73.1686274509804
7,76.21960784313725,58.266666666666666
0,195.83137254901962,103.88627450980393
4,73.71372549019608,51.015686274509804
0,97.75686274509803,56.61960784313725
7,103.43921568627451,66.96078431372548
7,98.72941176470589,64.21960784313725
8,171.50980392156862,44.984313725490196
1,51.529411764705884,16.501960784313727
3,88.96470588235294,67.49019607843137
7,137.5529411764706,84.3843137254902
0,95.96862745098039,69.99215686274509
1,81.25490196078431,10.180392156862744
6,91.01176470588236,54.949019607843134
2,187.70980392156864,90.7843137254902
6,58.66274509803922,45.8078431372549
9,111.6078431372549,68.28235294117647
6,66.43921568627451,39.5843137254902
8,132.8470588235294,88.3843137254902
8,61.35294117647059,31.478431372549018
9,60.0078431372549,48.37647058823529
6,142.83529411764707,88.12156862745098
5,136.2156862745098,72.71764705882353
9,111.9843137254902,53.13725490196079
4,51.411764705882355,27.380392156862744
1,46.68235294117647,7.0588235294117645
5,57.95294117647059,48.59607843137255
1,55.423529411764704,17.91764705882353
7,68.6078431372549,36.43529411764706
4,70.07843137254902,42.588235294117645
8,139.65098039215687,76.35686274509804
5,101.82745098039216,70.54901960784314
7,83.64313725490196,63.3921568627451
4,94.44705882352942,55.39607843137255
7,80.15294117647059,66.92941176470588
2,113.05490196078432,70.2
2,91.43529411764706,75.87450980392157
1,51.23921568627451,44.29803921568627
8,136.75686274509803,92.73333333333333
6,142.50588235294117,66.34117647058824
2,129.86274509803923,79.58039215686274
2,87.50980392156863,59.588235294117645
6,110.30588235294118,53.84313725490196
1,41.39607843137255,10.556862745098039
8,83.89411764705882,67.03921568627452
1,36.14509803921569,29.227450980392156
0,94.73333333333333,52.76470588235294
6,121.14901960784314,64.38039215686274
8,134.04705882352943,83.65490196078431
3,95.90980392156862,59.98823529411764
4,78.7764705882353,54.345098039215685
5,110.32156862745099,70.7607843137255
4,90.56078431372549,59.78431372549019
1,57.450980392156865,11.992156862745098
7,89.84705882352941,64.74901960784314
1,48.02745098039216,38.819607843137256
5,64.14117647058823,50.33725490196078
0,100.28627450980392,70.50588235294117
3,85.58823529411765,58.88235294117647
6,114.35686274509804,80.43529411764706
8,96.34901960784313,61.188235294117646
8,148.86666666666667,69.02352941176471
2,120.65490196078431,75.11764705882354
6,159.04313725490195,81.47450980392156
8,122.89411764705882,86.98039215686275
7,88.53333333333333,58.52549019607843
3,138.7450980392157,34.61176470588235
4,87.70980392156862,51.05882352941177
5,48.5843137254902,45.023529411764706
4,104.73333333333333,57.53333333333333
3,126.73725490196078,63.14509803921569
1,47.8235294117647,40.84313725490196
2,95.40392156862745,51.16078431372549
2,90.23137254901961,52.1921568627451
9,74.97647058823529,55.96470588235294
5,128.38039215686274,91.07058823529412
9,49.705882352941174,27.337254901960783
6,84.99607843137255,61.85098039215686
1,56.42745098039216,6.654901960784314
7,76.24313725490197,52.015686274509804
2,84.02745098039216,69.54117647058824
0,131.24313725490197,66.11372549019607
0,140.90196078431373,82.8313725490196
8,111.81176470588235,58.258823529411764
0,127.24705882352941,52.227450980392156
5,95.49803921568628,63.450980392156865
7,73.12156862745098,51.36470588235294
4,100.30588235294118,54.93333333333333
7,82.98039215686275,57.6
9,71.16078431372549,49.21568627450981
3,108.87450980392157,71.87843137254902
2,152.98431372549018,110.40392156862745
5,130.06274509803922,66.32941176470588
7,105.68235294117648,73.32156862745099
9,76.94901960784314,53.490196078431374
9,81.09411764705882,44.898039215686275
4,102.49411764705883,65.83529411764705
5,75.23529411764706,63.44705882352941
7,105.44313725490196,73.48235294117647
6,147.34509803921569,70.24705882352941
3,135.3686274509804,84.77254901960784
1,55.12549019607843,12.874509803921569
8,88.19607843137256,46.97254901960784
5,120.78039215686275,86.47450980392156
3,142.91372549019607,75.13333333333334
3,149.14901960784314,67.54117647058824
4,109.46666666666667,66.21960784313725
2,147.28627450980392,76.34509803921569
9,75.80392156862744,50.54117647058823
5,56.27058823529412,45.16470588235294
5,77.2078431372549,57.68627450980392
6,112.00784313725491,70.29019607843138
9,88.30196078431372,57.423529411764704
8,72.05882352941177,41.94117647058823
0,112.05098039215686,68.41960784313726
8,138.2,91.48627450980392
3,105.74901960784314,80.32941176470588
4,140.54901960784315,71.86666666666666
9,72.67058823529412,50.96078431372549
2,173.68627450980392,83.10588235294118
0,139.87843137254902,44.36470588235294
9,109.37647058823529,71.73725490196078
4,125.07843137254902,55.8156862745098
2,56.07058823529412,37.66274509803922
5,108.17254901960784,86.29803921568627
1,59.27058823529412,47.411764705882355
2,107.62352941176471,69.96862745098039
5,87.80392156862744,71.56078431372549
2,122.7921568627451,79.39607843137254
4,78.28235294117647,55.78823529411765
5,106.70196078431373,52.498039215686276
5,55.227450980392156,44.129411764705885
4,63.05490196078431,42.74901960784314
6,96.71764705882353,63.8235294117647
7,132.76078431372548,87.93725490196078
0,113.44705882352942,68.84313725490196
1,56.741176470588236,45.8078431372549
1,75.7921568627451,12.749019607843136
8,190.92156862745097,93.97254901960784
0,108.22745098039216,81.45882352941176
2,112.65882352941176,48.09411764705882
2,80.07058823529412,63.325490196078434
2,105.00784313725491,68.38823529411765
8,158.01176470588234,86.39607843137254
4,151.05098039215687,36.431372549019606
3,61.69019607843137,32.34117647058824
1,53.90196078431372,44.78823529411765
6,99.49411764705883,54.79607843137255
3,148.03529411764706,111.8313725490196
9,48.08627450980392,31.654901960784315
1,39.54509803921569,35.76470588235294
4,143.36470588235295,69.84313725490196
8,95.1843137254902,61.63921568627451
8,74.43137254901961,63.75686274509804
